"tahun","nama_provinsi","nama_kabupaten","nama_kecamatan","nama_kelurahan","jenis_kelamin","agama","jumlah","periode_data"
"2019","DKI JAKARTA","JAKARTA UTARA","CILINCING","MARUNDA","Laki-Laki","Islam","84","2019"
"2019","DKI JAKARTA","JAKARTA UTARA","CILINCING","KALI BARU","Laki-Laki","Islam","289","2019"
"2019","DKI JAKARTA","JAKARTA UTARA","CILINCING","SEMPER TIMUR","Laki-Laki","Islam","110","2019"
"2019","DKI JAKARTA","JAKARTA UTARA","CILINCING","ROROTAN","Laki-Laki","Islam","117","2019"
"2019","DKI JAKARTA","JAKARTA UTARA","CILINCING","SEMPER BARAT","Laki-Laki","Islam","231","2019"
"2019","DKI JAKARTA","JAKARTA UTARA","PADEMANGAN","PADEMANGAN TIMUR","Laki-Laki","Islam","65","2019"
"2019","DKI JAKARTA","JAKARTA UTARA","PADEMANGAN","PADEMANGAN BARAT","Laki-Laki","Islam","129","2019"
"2019","DKI JAKARTA","JAKARTA UTARA","PADEMANGAN","ANCOL","Laki-Laki","Islam","47","2019"
"2019","DKI JAKARTA","JAKARTA UTARA","KELAPA GADING","KELAPA GADING TIMUR","Laki-Laki","Islam","50","2019"
"2019","DKI JAKARTA","JAKARTA UTARA","KELAPA GADING","PEGANGSAAN DUA","Laki-Laki","Islam","48","2019"
"2019","DKI JAKARTA","JAKARTA UTARA","KELAPA GADING","KELAPA GADING BARAT","Laki-Laki","Islam","67","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","CENGKARENG","CENGKARENG BARAT","Laki-Laki","Islam","128","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","CENGKARENG","DURI KOSAMBI","Laki-Laki","Islam","107","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","CENGKARENG","RAWA BUAYA","Laki-Laki","Islam","99","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","CENGKARENG","KEDAUNG KALI ANGKE","Laki-Laki","Islam","63","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","CENGKARENG","KAPUK","Laki-Laki","Islam","256","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","CENGKARENG","CENGKARENG TIMUR","Laki-Laki","Islam","161","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","GROGOL","Laki-Laki","Islam","47","2019"
"2019","DKI JAKARTA","JAKARTA PUSAT","TANAH ABANG","KEBON KACANG","Laki-Laki","Islam","77","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","PULO GADUNG","Laki-Laki","Kristen","12","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","PISANGAN TIMUR","Laki-Laki","Kristen","8","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","CIPINANG","Laki-Laki","Kristen","8","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","JATINEGARA KAUM","Laki-Laki","Kristen","","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","RAWAMANGUN","Laki-Laki","Kristen","25","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","KAYU PUTIH","Laki-Laki","Kristen","29","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","PULO GADUNG","JATI","Laki-Laki","Kristen","18","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","KAMPUNG MELAYU","Laki-Laki","Kristen","7","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","BIDARA CINA","Laki-Laki","Kristen","19","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","BALI MESTER","Laki-Laki","Kristen","8","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","RAWA BUNGA","Laki-Laki","Kristen","8","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG CEMPEDAK","Laki-Laki","Kristen","11","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG MUARA","Laki-Laki","Kristen","23","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG BESAR SELATAN","Laki-Laki","Kristen","7","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","JATINEGARA","CIPINANG BESAR UTARA","Laki-Laki","Kristen","16","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","KRAMAT JATI","Laki-Laki","Kristen","8","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","KAMPUNG TENGAH","Laki-Laki","Kristen","21","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","DUKUH","Laki-Laki","Kristen","8","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","BATU AMPAR","Laki-Laki","Kristen","11","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","BALE KAMBANG","Laki-Laki","Kristen","2","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","CILILITAN","Laki-Laki","Kristen","22","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","KRAMAT JATI","CAWANG","Laki-Laki","Kristen","16","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","GEDONG","Laki-Laki","Kristen","9","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","BARU","Laki-Laki","Kristen","2","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","CIJANTUNG","Laki-Laki","Kristen","8","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","KALISARI","Laki-Laki","Kristen","9","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","PEKAYON","Laki-Laki","Kristen","9","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","JATINEGARA","Laki-Laki","Kristen","11","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","RAWA TERATE","Laki-Laki","Kristen","4","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","PENGGILINGAN","Laki-Laki","Kristen","18","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","CAKUNG TIMUR","Laki-Laki","Kristen","18","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","PULO GEBANG","Laki-Laki","Kristen","30","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","UJUNG MENTENG","Laki-Laki","Kristen","11","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","CAKUNG BARAT","Laki-Laki","Kristen","5","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","DUREN SAWIT","Laki-Laki","Kristen","17","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","PONDOK BAMBU","Laki-Laki","Kristen","15","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","KLENDER","Laki-Laki","Kristen","12","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","PONDOK KELAPA","Laki-Laki","Kristen","22","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","MALAKA SARI","Laki-Laki","Kristen","12","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","MALAKA JAYA","Laki-Laki","Kristen","25","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","PONDOK KOPI","Laki-Laki","Kristen","20","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","MAKASAR","MAKASAR","Laki-Laki","Kristen","7","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","MAKASAR","PINANG RANTI","Laki-Laki","Kristen","4","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","MATRAMAN","UTAN KAYU SELATAN","Laki-Laki","Kristen","5","2019"
"2017","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","JATINEGARA","Perempuan","Aliran Kepercayaan","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","RAWA TERATE","Perempuan","Aliran Kepercayaan","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","PENGGILINGAN","Perempuan","Aliran Kepercayaan","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","CAKUNG TIMUR","Perempuan","Aliran Kepercayaan","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","PULO GEBANG","Perempuan","Aliran Kepercayaan","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","UJUNG MENTENG","Perempuan","Aliran Kepercayaan","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CAKUNG","CAKUNG BARAT","Perempuan","Aliran Kepercayaan","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","DUREN SAWIT","Perempuan","Aliran Kepercayaan","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","PONDOK BAMBU","Perempuan","Aliran Kepercayaan","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","KLENDER","Perempuan","Aliran Kepercayaan","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","PONDOK KELAPA","Perempuan","Aliran Kepercayaan","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","MALAKA SARI","Perempuan","Aliran Kepercayaan","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","MALAKA JAYA","Perempuan","Aliran Kepercayaan","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","DUREN SAWIT","PONDOK KOPI","Perempuan","Aliran Kepercayaan","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","MAKASAR","MAKASAR","Perempuan","Aliran Kepercayaan","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","MAKASAR","PINANG RANTI","Perempuan","Aliran Kepercayaan","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","MAKASAR","KEBON PALA","Perempuan","Aliran Kepercayaan","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","MAKASAR","HALIM PERDANA KUSUMAH","Perempuan","Aliran Kepercayaan","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","MAKASAR","CIPINANG MELAYU","Perempuan","Aliran Kepercayaan","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CIRACAS","CIRACAS","Perempuan","Aliran Kepercayaan","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CIRACAS","CIBUBUR","Perempuan","Aliran Kepercayaan","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CIRACAS","KELAPA DUA WETAN","Perempuan","Aliran Kepercayaan","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CIRACAS","SUSUKAN","Perempuan","Aliran Kepercayaan","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CIRACAS","RAMBUTAN","Perempuan","Aliran Kepercayaan","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","CIPAYUNG","Perempuan","Aliran Kepercayaan","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","CILANGKAP","Perempuan","Aliran Kepercayaan","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","PONDOK RANGGON","Perempuan","Aliran Kepercayaan","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","MUNJUL","Perempuan","Aliran Kepercayaan","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","SETU","Perempuan","Aliran Kepercayaan","1","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","BAMBU APUS","Perempuan","Aliran Kepercayaan","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","LUBANG BUAYA","Perempuan","Aliran Kepercayaan","","2017"
"2017","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","CEGER","Perempuan","Aliran Kepercayaan","","2017"
"2019","DKI JAKARTA","JAKARTA PUSAT","SENEN","KRAMAT","Laki-Laki","Khonghuchu","","2019"
"2019","DKI JAKARTA","JAKARTA PUSAT","SENEN","KWITANG","Laki-Laki","Khonghuchu","","2019"
"2019","DKI JAKARTA","JAKARTA PUSAT","SENEN","BUNGUR","Laki-Laki","Khonghuchu","","2019"
"2019","DKI JAKARTA","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH TIMUR","Laki-Laki","Khonghuchu","","2019"
"2019","DKI JAKARTA","JAKARTA PUSAT","CEMPAKA PUTIH","CEMPAKA PUTIH BARAT","Laki-Laki","Khonghuchu","","2019"
"2019","DKI JAKARTA","JAKARTA PUSAT","CEMPAKA PUTIH","RAWASARI","Laki-Laki","Khonghuchu","","2019"
"2019","DKI JAKARTA","JAKARTA PUSAT","MENTENG","MENTENG","Laki-Laki","Khonghuchu","","2019"
"2019","DKI JAKARTA","JAKARTA PUSAT","MENTENG","PEGANGSAAN","Laki-Laki","Khonghuchu","","2019"
"2019","DKI JAKARTA","JAKARTA PUSAT","MENTENG","CIKINI","Laki-Laki","Khonghuchu","","2019"
"2017","DKI JAKARTA","JAKARTA TIMUR","PASAR REBO","PEKAYON","Perempuan","Aliran Kepercayaan","","2017"
"2019","DKI JAKARTA","JAKARTA SELATAN","TEBET","BUKIT DURI","Perempuan","Islam","107","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","TEBET","MANGGARAI SELATAN","Perempuan","Islam","68","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","TEBET","MANGGARAI","Perempuan","Islam","103","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","SETIA BUDI","Perempuan","Islam","2","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","KARET SEMANGGI","Perempuan","Islam","4","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","KARET KUNINGAN","Perempuan","Islam","26","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","KARET","Perempuan","Islam","19","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","MENTENG ATAS","Perempuan","Islam","86","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","PASAR MANGGIS","Perempuan","Islam","71","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","GUNTUR","Perempuan","Islam","6","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","SETIA BUDI","KUNINGAN TIMUR","Perempuan","Islam","9","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","MAMPANG PRAPATAN","MAMPANG PRAPATAN","Perempuan","Islam","39","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","MAMPANG PRAPATAN","BANGKA","Perempuan","Islam","39","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","MAMPANG PRAPATAN","PELA MAMPANG","Perempuan","Islam","71","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","MAMPANG PRAPATAN","TEGAL PARANG","Perempuan","Islam","33","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","MAMPANG PRAPATAN","KUNINGAN BARAT","Perempuan","Islam","18","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","PASAR MINGGU","Perempuan","Islam","53","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","JATI PADANG","Perempuan","Islam","101","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","CILANDAK TIMUR","Perempuan","Islam","41","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","RAGUNAN","Perempuan","Islam","85","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","PEJATEN TIMUR","Perempuan","Islam","126","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","PEJATEN BARAT","Perempuan","Islam","78","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","PASAR MINGGU","KEBAGUSAN","Perempuan","Islam","94","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","KEBAYORAN LAMA UTARA","Perempuan","Islam","80","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","PONDOK PINANG","Perempuan","Islam","94","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","CIPULIR","Perempuan","Islam","65","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","GROGOL UTARA","Perempuan","Islam","73","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","GROGOL SELATAN","Perempuan","Islam","90","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN LAMA","KEBAYORAN LAMA SELATAN","Perempuan","Islam","68","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","CILANDAK","CILANDAK BARAT","Perempuan","Islam","64","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","CILANDAK","LEBAK BULUS","Perempuan","Islam","67","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","CILANDAK","PONDOK LABU","Perempuan","Islam","72","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","CILANDAK","GANDARIA SELATAN","Perempuan","Islam","34","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","CILANDAK","CIPETE SELATAN","Perempuan","Islam","56","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","MELAWAI","Perempuan","Islam","4","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","GUNUNG","Perempuan","Islam","23","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","KRAMAT PELA","Perempuan","Islam","23","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","SELONG","Perempuan","Islam","9","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","RAWA BARAT","Perempuan","Islam","14","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","SENAYAN","Perempuan","Islam","3","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","PULO","Perempuan","Islam","18","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","KEBAYORAN BARU","PETOGOGAN","Perempuan","Islam","20","2019"
"2019","DKI JAKARTA","JAKARTA SELATAN","TEBET","KEBON BARU","Perempuan","Islam","116","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","TOMANG","Laki-Laki","Islam","83","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","JELAMBAR","Laki-Laki","Islam","56","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","TANJUNG DUREN SELATAN","Laki-Laki","Islam","68","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","JELAMBAR BARU","Laki-Laki","Islam","34","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","WIJAYA KUSUMA","Laki-Laki","Islam","80","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","TAMAN SARI","Laki-Laki","Islam","28","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","KRUKUT","Laki-Laki","Islam","53","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","MAPHAR","Laki-Laki","Islam","43","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","TANGKI","Laki-Laki","Islam","27","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","MANGGA BESAR","Laki-Laki","Islam","11","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","KEAGUNGAN","Laki-Laki","Islam","34","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","GLODOK","Laki-Laki","Islam","3","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","TAMAN SARI","PINANGSIA","Laki-Laki","Islam","22","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","TAMBORA","TAMBORA","Laki-Laki","Islam","19","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","TAMBORA","KALI ANYAR","Laki-Laki","Islam","37","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","TAMBORA","DURI UTARA","Laki-Laki","Islam","28","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","TAMBORA","TANAH SEREAL","Laki-Laki","Islam","36","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","TAMBORA","KERENDANG","Laki-Laki","Islam","34","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","TAMBORA","JEMBATAN BESI","Laki-Laki","Islam","31","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","TAMBORA","ANGKE","Laki-Laki","Islam","48","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","TAMBORA","JEMBATAN LIMA","Laki-Laki","Islam","35","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","TAMBORA","PEKOJAN","Laki-Laki","Islam","36","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","TAMBORA","ROA MALAKA","Laki-Laki","Islam","3","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","TAMBORA","DURI SELATAN","Laki-Laki","Islam","29","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KEBON JERUK","Laki-Laki","Islam","133","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","SUKABUMI UTARA","Laki-Laki","Islam","113","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","SUKABUMI SELATAN","Laki-Laki","Islam","110","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KELAPA DUA","Laki-Laki","Islam","63","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","DURI KEPA","Laki-Laki","Islam","93","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KEDOYA UTARA","Laki-Laki","Islam","72","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","KEBON JERUK","KEDOYA SELATAN","Laki-Laki","Islam","65","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","KALI DERES","KALIDERES","Laki-Laki","Islam","132","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","KALI DERES","SEMANAN","Laki-Laki","Islam","163","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","KALI DERES","TEGAL ALUR","Laki-Laki","Islam","161","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","KALI DERES","KAMAL","Laki-Laki","Islam","94","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","KALI DERES","PEGADUNGAN","Laki-Laki","Islam","105","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","PALMERAH","PALMERAH","Laki-Laki","Islam","184","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","PALMERAH","SLIPI","Laki-Laki","Islam","56","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","PALMERAH","KOTA BAMBU UTARA","Laki-Laki","Islam","74","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","PALMERAH","JATI PULO","Laki-Laki","Islam","97","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","PALMERAH","KEMANGGISAN","Laki-Laki","Islam","109","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","PALMERAH","KOTA BAMBU SELATAN","Laki-Laki","Islam","82","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","KEMBANGAN","KEMBANGAN UTARA","Laki-Laki","Islam","112","2019"
"2019","DKI JAKARTA","JAKARTA BARAT","GROGOL PETAMBURAN","TANJUNG DUREN UTARA","Laki-Laki","Islam","39","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","MAKASAR","HALIM PERDANA KUSUMAH","Laki-Laki","Kristen","7","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","MAKASAR","CIPINANG MELAYU","Laki-Laki","Kristen","12","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","CIRACAS","CIRACAS","Laki-Laki","Kristen","15","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","CIRACAS","CIBUBUR","Laki-Laki","Kristen","19","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","CIRACAS","KELAPA DUA WETAN","Laki-Laki","Kristen","19","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","CIRACAS","SUSUKAN","Laki-Laki","Kristen","4","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","CIRACAS","RAMBUTAN","Laki-Laki","Kristen","11","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","CIPAYUNG","Laki-Laki","Kristen","11","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","CILANGKAP","Laki-Laki","Kristen","4","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","PONDOK RANGGON","Laki-Laki","Kristen","6","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","MUNJUL","Laki-Laki","Kristen","5","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","SETU","Laki-Laki","Kristen","2","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","BAMBU APUS","Laki-Laki","Kristen","7","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","LUBANG BUAYA","Laki-Laki","Kristen","18","2019"
"2019","DKI JAKARTA","JAKARTA TIMUR","CIPAYUNG","CEGER","Laki-Laki","Kristen","3","2019"
"2019","DKI JAKARTA","KAB.ADM.KEP.SERIBU","KEP. SERIBU UTR","P. PANGGANG","Laki-Laki","Hindu","","2019"
"2019","DKI JAKARTA","KAB.ADM.KEP.SERIBU","KEP. SERIBU UTR","P. KELAPA","Laki-Laki","Hindu","","2019"
"2019","DKI JAKARTA","KAB.ADM.KEP.SERIBU","KEP. SERIBU UTR","P. HARAPAN","Laki-Laki","Hindu","","2019"
"2019","DKI JAKARTA","KAB.ADM.KEP.SERIBU","KEP. SERIBU SLT","P. UNTUNG JAWA","Laki-Laki","Hindu","","2019"
"2019","DKI JAKARTA","KAB.ADM.KEP.SERIBU","KEP. SERIBU SLT","P. TIDUNG","Laki-Laki","Hindu","","2019"
"2019","DKI JAKARTA","KAB.ADM.KEP.SERIBU","KEP. SERIBU SLT","P. PARI","Laki-Laki","Hindu","","2019"
"2019","DKI JAKARTA","JAKARTA PUSAT","GAMBIR","GAMBIR","Laki-Laki","Hindu","","2019"
"2019","DKI JAKARTA","JAKARTA PUSAT","GAMBIR","CIDENG","Laki-Laki","Hindu","","2019"
"2019","DKI JAKARTA","JAKARTA PUSAT","GAMBIR","PETOJO UTARA","Laki-Laki","Hindu","","2019"
"2019","DKI JAKARTA","JAKARTA PUSAT","GAMBIR","PETOJO SELATAN","Laki-Laki","Hindu","","2019"
"2019","DKI JAKARTA","JAKARTA PUSAT","GAMBIR","KEBON KELAPA","Laki-Laki","Hindu","","2019"
"2019","DKI JAKARTA","JAKARTA PUSAT","GAMBIR","DURI PULO","Laki-Laki","Hindu","","2019"
"2019","DKI JAKARTA","JAKARTA PUSAT","SAWAH BESAR","PASAR BARU","Laki-Laki","Hindu","2","2019"
"2019","DKI JAKARTA","JAKARTA PUSAT","SAWAH BESAR","KARANG ANYAR","Laki-Laki","Hindu","","2019"
